"Name","Location","Type","Data Type","EOL Comment"
"CAL_obd_ii_P0118","4000d987","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the P0118 monitor (coolant-temp circuit high). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_obd_ii_P2170","4000d988","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the P2170 monitor (exhaust bypass valve stuck). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_obd_ii_P2171","4000d989","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the P2171 monitor (exhaust bypass valve). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_obd_ii_P0122","4000d98a","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the P0122 monitor (TPS/pedal A circuit low). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_obd_ii_P0123","4000d98b","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the P0123 monitor (TPS/pedal A circuit high). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_obd_ii_P2191","4000d98c","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the P2191 monitor (bank1 lean at load). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_obd_ii_P0128","4000d98d","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the P0128 monitor (coolant below thermostat regulating temp). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_obd_ii_P0131","4000d98e","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the P0131 monitor (O2 B1S1 low). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_obd_ii_P0132","4000d98f","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the P0132 monitor (O2 B1S1 high). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_obd_ii_P0133","4000d990","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the P0133 monitor (O2 B1S1 slow response). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_obd_ii_P0134","4000d991","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the P0134 monitor (O2 B1S1 inactive). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_obd_ii_P0135","4000d992","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the P0135 monitor (O2 B1S1 heater). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_obd_ii_P2193","4000d993","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the P2193 monitor (bank2 lean at load). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_obd_ii_P0137","4000d994","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the P0137 monitor (O2 B1S2 low). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_obd_ii_P0138","4000d995","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the P0138 monitor (O2 B1S2 high). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_obd_ii_P0139","4000d996","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the P0139 monitor (O2 B1S2 slow response). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_obd_ii_P0140","4000d997","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the P0140 monitor (O2 B1S2 inactive). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_obd_ii_P0141","4000d998","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the P0141 monitor (O2 B1S2 heater). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_obd_ii_P0102","4000d999","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the P0102 monitor (MAF circuit low). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_obd_ii_P0103","4000d99a","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the P0103 monitor (MAF circuit high). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_obd_ii_P0101","4000d99b","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the P0101 monitor (MAF rationality). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_obd_ii_P2122","4000d99c","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the P2122 monitor (pedal D low). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_obd_ii_P2123","4000d99d","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the P2123 monitor (pedal D high). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_obd_ii_P2127","4000d99e","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the P2127 monitor (pedal E low). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_obd_ii_P2128","4000d99f","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the P2128 monitor (pedal E high). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_obd_ii_P0222","4000d9a0","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the P0222 monitor (TPS/pedal B circuit low). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_obd_ii_P0223","4000d9a1","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the P0223 monitor (TPS/pedal B circuit high). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_obd_ii_P2135","4000d9a2","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the P2135 monitor (TPS A/B correlation). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_obd_ii_P0638","4000d9a3","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the P0638 monitor (throttle actuator control rationality bank1). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_obd_ii_P2119","4000d9a4","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the P2119 monitor (throttle body rationality). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_obd_ii_P1106","4000d9a5","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the P1106 monitor (mfr MAP/baro intermittent). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_obd_ii_P0171","4000d9a6","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the P0171 monitor (bank1 too lean). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_obd_ii_P0172","4000d9a7","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the P0172 monitor (bank1 too rich). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_obd_ii_P0076","4000d9a9","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the P0076 monitor (intake VVT solenoid bank1 low). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_obd_ii_P0077","4000d9aa","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the P0077 monitor (intake VVT solenoid bank1 high). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_obd_ii_P0261","4000d9ab","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the P0261 monitor (injector cyl1 low). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_obd_ii_P0262","4000d9ac","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the P0262 monitor (injector cyl1 high). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_obd_ii_P0264","4000d9ad","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the P0264 monitor (injector cyl2 low). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_obd_ii_P0265","4000d9ae","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the P0265 monitor (injector cyl2 high). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_obd_ii_P0267","4000d9af","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the P0267 monitor (injector cyl3 low). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_obd_ii_P0268","4000d9b0","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the P0268 monitor (injector cyl3 high). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_obd_ii_P0270","4000d9b1","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the P0270 monitor (injector cyl4 low). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_obd_ii_P0271","4000d9b2","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the P0271 monitor (injector cyl4 high). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_obd_ii_P0273","4000d9b3","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the P0273 monitor (injector cyl5 low). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_obd_ii_P0274","4000d9b4","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the P0274 monitor (injector cyl5 high). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_obd_ii_P0276","4000d9b5","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the P0276 monitor (injector cyl6 low). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_obd_ii_P0277","4000d9b6","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the P0277 monitor (injector cyl6 high). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_obd_ii_P0628","4000d9b7","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the P0628 monitor (fuel pump control low). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_obd_ii_P0351","4000d9b8","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the P0351 monitor (ignition coil 1). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_obd_ii_P0352","4000d9b9","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the P0352 monitor (ignition coil 2). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_obd_ii_P0353","4000d9ba","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the P0353 monitor (ignition coil 3). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_obd_ii_P0354","4000d9bb","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the P0354 monitor (ignition coil 4). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_obd_ii_P0629","4000d9bc","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the P0629 monitor (fuel pump control high). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_obd_ii_P0300","4000d9bd","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the P0300 monitor (random/multiple misfire). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_obd_ii_P0301","4000d9be","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the P0301 monitor (cyl1 misfire). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_obd_ii_P0302","4000d9bf","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the P0302 monitor (cyl2 misfire). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_obd_ii_P0303","4000d9c0","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the P0303 monitor (cyl3 misfire). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_obd_ii_P0304","4000d9c1","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the P0304 monitor (cyl4 misfire). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_obd_ii_P0305","4000d9c2","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the P0305 monitor (cyl5 misfire). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_obd_ii_P0306","4000d9c3","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the P0306 monitor (cyl6 misfire). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_obd_ii_P0700","4000d9c4","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the P0700 monitor (transmission MIL request). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_obd_ii_P0571","4000d9c5","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the P0571 monitor (brake switch). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_obd_ii_P0327","4000d9c6","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the P0327 monitor (knock sensor1 low). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_obd_ii_P0328","4000d9c7","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the P0328 monitor (knock sensor1 high). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_obd_ii_P0335","4000d9c8","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the P0335 monitor (crank position sensor). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_obd_ii_P0826","4000d9c9","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the P0826 monitor (shift switch). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_obd_ii_P1301","4000d9ca","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the P1301 monitor (mfr misfire (cat/igniter)). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_obd_ii_P1302","4000d9cb","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the P1302 monitor (mfr misfire). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_obd_ii_P0014","4000d9cc","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the P0014 monitor (exhaust cam bank1 over-advanced). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_obd_ii_P0015","4000d9cd","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the P0015 monitor (exhaust cam bank1 retarded). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_obd_ii_P0024","4000d9ce","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the P0024 monitor (exhaust cam bank2 over-advanced). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_obd_ii_P0025","4000d9cf","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the P0025 monitor (exhaust cam bank2 retarded). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_obd_ii_P0079","4000d9d0","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the P0079 monitor (exhaust VVT solenoid bank1 low). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_obd_ii_P0080","4000d9d1","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the P0080 monitor (exhaust VVT solenoid bank1 high). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_obd_ii_P0082","4000d9d2","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the P0082 monitor (intake VVT solenoid bank2 low). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_obd_ii_P0083","4000d9d3","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the P0083 monitor (intake VVT solenoid bank2 high). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_obd_ii_P0420","4000d9d4","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the P0420 monitor (catalyst efficiency bank1). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_obd_ii_P0085","4000d9d5","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the P0085 monitor (exhaust VVT solenoid bank2 low). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_obd_ii_P0086","4000d9d6","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the P0086 monitor (exhaust VVT solenoid bank2 high). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_obd_ii_P0827","4000d9d7","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the P0827 monitor (shift switch low). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_obd_ii_P1809","4000d9d8","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the P1809 monitor (mfr transmission). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_obd_ii_P0430","4000d9d9","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the P0430 monitor (catalyst efficiency bank2). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_obd_ii_P0355","4000d9da","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the P0355 monitor (ignition coil 5). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_obd_ii_P0356","4000d9db","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the P0356 monitor (ignition coil 6). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_obd_ii_P0579","4000d9dc","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the P0579 monitor (cruise switch rationality). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_obd_ii_P1104","4000d9dd","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the P1104 monitor (mfr MAF/intake). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_obd_ii_P0828","4000d9de","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the P0828 monitor (shift switch high). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_obd_ii_P0441","4000d9df","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the P0441 monitor (EVAP purge flow). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_obd_ii_P0442","4000d9e0","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the P0442 monitor (EVAP small leak). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_obd_ii_P050B","4000d9e1","Data Label","u8_obd2level_t6","Calibration: OBD P050B. Tunable map/constant (not a live channel); adjust to change this behavior."
"CAL_obd_ii_P0444","4000d9e2","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the P0444 monitor (EVAP purge valve open). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_obd_ii_P0445","4000d9e3","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the P0445 monitor (EVAP purge valve shorted). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_obd_ii_P0446","4000d9e4","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the P0446 monitor (EVAP vent control). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_obd_ii_P0447","4000d9e5","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the P0447 monitor (EVAP vent open). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_obd_ii_P0448","4000d9e6","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the P0448 monitor (EVAP vent shorted). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_obd_ii_P050A","4000d9e7","Data Label","u8_obd2level_t6","Calibration: OBD P050A. Tunable map/constant (not a live channel); adjust to change this behavior."
"CAL_obd_ii_P0451","4000d9e8","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the P0451 monitor (EVAP pressure sensor rationality). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_obd_ii_P0452","4000d9e9","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the P0452 monitor (EVAP pressure sensor low). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_obd_ii_P0453","4000d9ea","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the P0453 monitor (EVAP pressure sensor high). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_obd_ii_P0480","4000d9eb","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the P0480 monitor (cooling fan1 relay). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_obd_ii_P0481","4000d9ec","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the P0481 monitor (cooling fan2 relay). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_obd_ii_P0341","4000d9ed","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the P0341 monitor (cam position sensor A rationality). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_obd_ii_P0346","4000d9ee","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the P0346 monitor (cam position sensor bank2 rationality). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_obd_ii_P0366","4000d9ef","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the P0366 monitor (cam position sensor B bank1). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_obd_ii_P0391","4000d9f0","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the P0391 monitor (cam position sensor B bank2). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_obd_ii_P0482","4000d9f1","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the P0482 monitor (cooling fan3 relay). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_obd_ii_P0461","4000d9f2","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the P0461 monitor (fuel level sensor rationality). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_obd_ii_P0462","4000d9f3","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the P0462 monitor (fuel level sensor low). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_obd_ii_P0463","4000d9f4","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the P0463 monitor (fuel level sensor high). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_obd_ii_P0523","4000d9f5","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the P0523 monitor (oil pressure sensor/switch high). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_obd_ii_P0563","4000d9f6","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the P0563 monitor (system voltage high). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_obd_ii_P0562","4000d9f7","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the P0562 monitor (system voltage low). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_obd_ii_P0685","4000d9f8","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the P0685 monitor (ECU power relay). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_obd_ii_P0610","4000d9f9","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the P0610 monitor (vehicle options error). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_obd_ii_P0646","4000d9fa","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the P0646 monitor (A/C clutch relay low). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_obd_ii_P0647","4000d9fb","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the P0647 monitor (A/C clutch relay high). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_obd_ii_P0500","4000d9fc","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the P0500 monitor (vehicle speed sensor). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_obd_ii_P0506","4000d9fd","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the P0506 monitor (idle speed too low). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_obd_ii_P0507","4000d9fe","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the P0507 monitor (idle speed too high). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_obd_ii_P1113","4000d9ff","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the P1113 monitor (mfr IAT). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_obd_ii_P0661","4000da00","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the P0661 monitor (intake manifold runner (VIMS) control low). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_obd_ii_P0662","4000da01","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the P0662 monitor (intake manifold runner (VIMS) control high). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_obd_ii_P0616","4000da02","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the P0616 monitor (starter relay low). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_obd_ii_P0617","4000da03","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the P0617 monitor (starter relay high). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_obd_ii_P0630","4000da04","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the P0630 monitor (VIN not programmed). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_obd_ii_P2138","4000da05","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the P2138 monitor (pedal D/E correlation). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_obd_ii_P2602","4000da06","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the P2602 monitor (coolant pump control low). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_obd_ii_P2603","4000da07","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the P2603 monitor (coolant pump control high). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_obd_ii_P0011","4000da08","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the P0011 monitor (intake cam (VVT) bank1 over-advanced). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_obd_ii_P0012","4000da09","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the P0012 monitor (intake cam bank1 retarded). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_obd_ii_P0601","4000da0a","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the P0601 monitor (ECU memory checksum). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_obd_ii_P0606","4000da0b","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the P0606 monitor (ECU processor fault). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_obd_ii_P0455","4000da0c","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the P0455 monitor (EVAP large leak). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_obd_ii_P0456","4000da0d","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the P0456 monitor (EVAP very small leak). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_obd_ii_P0016","4000da0e","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the P0016 monitor (crank/intake-cam bank1 correlation). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_obd_ii_P2173","4000da0f","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the P2173 monitor (high airflow / throttle). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_obd_ii_P2104","4000da10","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the P2104 monitor (throttle forced idle). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_obd_ii_P2105","4000da11","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the P2105 monitor (throttle forced shutdown). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_obd_ii_P2106","4000da12","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the P2106 monitor (throttle performance limited). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_obd_ii_P2107","4000da13","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the P2107 monitor (throttle actuator processor). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_obd_ii_P2100","4000da14","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the P2100 monitor (throttle actuator motor open). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_obd_ii_P2102","4000da15","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the P2102 monitor (throttle actuator motor low). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_obd_ii_P2103","4000da16","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the P2103 monitor (throttle actuator motor high). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_obd_ii_P2108","4000da17","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the P2108 monitor (throttle actuator performance). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_obd_ii_P0151","4000da18","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the P0151 monitor (O2 B2S1 low). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_obd_ii_P0152","4000da19","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the P0152 monitor (O2 B2S1 high). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_obd_ii_P0153","4000da1a","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the P0153 monitor (O2 B2S1 slow response). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_obd_ii_P0154","4000da1b","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the P0154 monitor (O2 B2S1 inactive). Fixed value -- it sets when that DTC trips\, not a live channel."
